"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Naive inherited-label classifier","IV","Oligodendrocytes","I",2,6.30895013573009e-05,7.42290955749405e-05
"test","Naive inherited-label classifier","IV","Oligodendrocytes","II_III",2,0.167288186451974,0.299302628121326
"test","Naive inherited-label classifier","IV","Fibroblasts","II_III",5,0.113948447679176,0.20703318158765
"test","Naive inherited-label classifier","IV","Undetermined","II_III",8,0.0729677137239351,0.110004666928279
"test","Naive inherited-label classifier","IV","B lymphocytes","II_III",77,0.06766415795346,0.112655035854274
"test","Naive inherited-label classifier","IV","T lymphocytes","II_III",211,0.0621564795643343,0.15031763241891
"test","Naive inherited-label classifier","IV","Myeloid cells","II_III",146,0.0508999378010163,0.119602958892431
"test","Naive inherited-label classifier","IV","NK cells","II_III",42,0.047759206430562,0.0890758054165259
"test","Naive inherited-label classifier","IV","Epithelial cells","II_III",379,0.0146611141178607,0.0449569206712611
"test","Naive inherited-label classifier","IV","Epithelial cells","IV",379,0.915645174452866,0.998659386923243
"test","Naive inherited-label classifier","IV","Myeloid cells","IV",146,0.860739533586555,0.992862572973195
"test","Naive inherited-label classifier","IV","Undetermined","IV",8,0.857988143974593,0.926906922784892
"test","Naive inherited-label classifier","IV","Oligodendrocytes","IV",2,0.832648724046668,0.964674305310238
"test","Naive inherited-label classifier","IV","Fibroblasts","IV",5,0.732145009190793,0.892328752706177
"test","Naive inherited-label classifier","IV","T lymphocytes","IV",211,0.72178221932263,0.9775345920045
"test","Naive inherited-label classifier","IV","NK cells","IV",42,0.681786701374731,0.97000181790167
"test","Naive inherited-label classifier","IV","B lymphocytes","IV",77,0.553322501066346,0.766052064198876
"train","Categorical EM-MMIL","I","Endothelial cells","I",32,0.927557714934748,0.998681390541212
"train","Categorical EM-MMIL","I","Undetermined","I",6,0.902774734585456,0.983896206348423
"train","Categorical EM-MMIL","I","T lymphocytes","I",737,0.777511646203524,0.997614332772504
"train","Categorical EM-MMIL","I","Epithelial cells","I",129,0.75672786636655,0.99999999998737
"train","Categorical EM-MMIL","I","NK cells","I",84,0.750885458411619,0.993703778400017
"train","Categorical EM-MMIL","I","B lymphocytes","I",298,0.720042652014272,0.975193667965617
"train","Categorical EM-MMIL","I","MAST cells","I",33,0.708184050274797,0.878040087737489
"train","Categorical EM-MMIL","I","Myeloid cells","I",227,0.592101591876202,0.921628886154727
"train","Categorical EM-MMIL","I","Fibroblasts","I",24,0.34443692165239,0.679256816484145
"train","Categorical EM-MMIL","I","Fibroblasts","II_III",24,0.317300991276673,0.698889782301533
"train","Categorical EM-MMIL","I","Myeloid cells","II_III",227,0.146683713103278,0.323973583258661
"train","Categorical EM-MMIL","I","MAST cells","II_III",33,0.0937232972303693,0.185165440981652
"train","Categorical EM-MMIL","I","T lymphocytes","II_III",737,0.0537279931869739,0.144287532533167
"train","Categorical EM-MMIL","I","NK cells","II_III",84,0.0430500608262344,0.130427901116906
"train","Categorical EM-MMIL","I","B lymphocytes","II_III",298,0.0318833087817206,0.0917925370668912
"train","Categorical EM-MMIL","I","Undetermined","II_III",6,0.00489779133254528,0.0117286991024555
"train","Categorical EM-MMIL","I","Endothelial cells","II_III",32,0.00186633800996303,0.00260957488040303
"train","Categorical EM-MMIL","I","Epithelial cells","II_III",129,0.000594954076656319,4.64466185600895e-06
"train","Categorical EM-MMIL","I","Fibroblasts","IV",24,0.338262087070937,0.993040850354551
"train","Categorical EM-MMIL","I","Myeloid cells","IV",227,0.26121469502052,0.999037307213328
"train","Categorical EM-MMIL","I","B lymphocytes","IV",298,0.248074039204007,0.618940265851985
"train","Categorical EM-MMIL","I","Epithelial cells","IV",129,0.242677179556794,0.999999999998
"train","Categorical EM-MMIL","I","NK cells","IV",84,0.206064480762147,0.611511627163453
"train","Categorical EM-MMIL","I","MAST cells","IV",33,0.198092652494834,0.552667391685333
"train","Categorical EM-MMIL","I","T lymphocytes","IV",737,0.168760360609502,0.631844011127706
"train","Categorical EM-MMIL","I","Undetermined","IV",6,0.0923274740819986,0.151531656567549
"train","Categorical EM-MMIL","I","Endothelial cells","IV",32,0.0705759470552889,0.169627624417032
"train","Categorical EM-MMIL","II_III","Endothelial cells","I",3,0.65985411882178,0.989715447107303
"train","Categorical EM-MMIL","II_III","MAST cells","I",10,0.6248166088092,0.751756711626681
